#time, encoder, angular velocity, steering angle
20.913303, 25697324, -0.000408, -0.899764
20.947289, 25697324, 0.002219, -0.899764
20.981308, 25697324, -0.000051, -0.899764
21.013288, 25697324, -0.003410, -0.899764
21.046542, 25697324, 0.000687, -0.899764
21.082278, 25697324, 0.001948, -0.899764
21.113107, 25697324, -0.000019, -0.899764
21.146427, 25697324, 0.005598, -0.899764
21.182120, 25697322, -0.004232, -0.899764
21.213097, 25697322, -0.004178, -0.899764
21.247352, 25697322, -0.006765, -0.899764
21.283593, 25697322, 0.001702, -0.899764
21.313338, 25697322, 0.003110, -0.899764
21.346845, 25697322, -0.004291, -0.899764
21.381302, 25697324, -0.001835, -0.899764
21.413070, 25697324, 0.008562, -0.899764
21.447487, 25697324, 0.003768, -0.899764
21.480583, 25697324, -0.001517, -0.899764
21.513279, 25697324, -0.000679, -0.899764
21.545909, 25697324, -0.004219, -0.899764
21.581435, 25697324, -0.000368, -0.899764
21.613509, 25697324, -0.005179, -0.899764
21.646490, 25697324, -0.002219, -0.899764
21.680025, 25697324, -0.001193, -0.899764
21.712733, 25697324, 0.000976, -0.899764
21.746180, 25697324, -0.000407, -0.899764
21.780907, 25697324, 0.013757, -0.899764
21.817356, 25697324, 0.002030, -0.899764
21.846364, 25697324, -0.002980, -0.899764
21.882331, 25697324, -0.004303, -0.899764
21.913264, 25697324, 0.003749, -0.899764
21.946267, 25697324, 0.007600, -0.899764
21.983153, 25697324, -0.001901, -0.899764
22.012768, 25697324, 0.003194, -0.899764
22.047950, 25697324, -0.000187, -0.899764
22.083131, 25697324, 0.000989, -0.899764
22.112803, 25697324, -0.002902, -0.899764
22.147114, 25697324, -0.000103, -0.899764
22.182704, 25697324, -0.003055, -0.899764
22.212844, 25697324, -0.001347, -0.899764
22.247731, 25697324, 0.002975, -0.899764
22.281467, 25697324, -0.003713, -0.899764
22.312889, 25697324, 0.002979, -0.899764
22.346979, 25697324, -0.005351, -0.899764
22.381409, 25697324, 0.005770, -0.899764
22.414227, 25697324, 0.003644, -0.899764
22.447057, 25697324, 0.001258, -0.899764
22.480570, 25697324, -0.002105, -0.899764
22.513061, 25697324, -0.002127, -0.899764
22.546496, 25697324, -0.000975, -0.899764
22.581657, 25697324, -0.002604, -0.899764
22.612819, 25697324, -0.002965, -0.899764
22.646820, 25697324, -0.007103, -0.899764
22.681119, 25697324, 0.001902, -0.899764
22.713224, 25697324, 0.008265, -0.899764
22.747170, 25697324, -0.001316, -0.899764
22.781625, 25697324, -0.004517, -0.899764
22.817473, 25697324, 0.000835, -0.899764
22.847390, 25697324, 0.004247, -0.899764
22.881936, 25697324, 0.007189, -0.899764
22.913458, 25697324, 0.002786, -0.899764
22.947094, 25697324, 0.007452, -0.899764
22.980495, 25697324, 0.005838, -0.899764
23.012709, 25697324, -0.005109, -0.899764
23.048865, 25697324, 0.001969, -0.899764
23.081017, 25697324, -0.005112, -0.899764
23.112769, 25697324, -0.001709, -0.899764
23.147586, 25697324, 0.005837, -0.899764
23.179986, 25697324, -0.001974, -0.899764
23.213159, 25697324, 0.003959, -0.899764
23.246295, 25697324, 0.001876, -0.899764
23.280093, 25697324, -0.005600, -0.899764
23.312929, 25697324, 0.003262, -0.899764
23.345997, 25697324, 0.004206, -0.899764
23.383397, 25697324, -0.000157, -0.899764
23.412549, 25697324, 0.007115, -0.899764
23.446371, 25697324, 0.003332, -0.899764
23.481119, 25697324, -0.008360, -0.899764
23.513187, 25697324, -0.007499, -0.899764
23.545960, 25697324, 0.000840, -0.899764
23.582997, 25697324, -0.000357, -0.899764
23.612985, 25697324, -0.005001, -0.899764
23.647498, 25697324, 0.003421, -0.899764
23.680921, 25697324, -0.003002, -0.899764
23.713192, 25697324, -0.003248, -0.899764
23.747186, 25697324, -0.003271, -0.899764
23.780691, 25697324, 0.000429, -0.899764
23.816414, 25697324, -0.004651, -0.899764
23.846425, 25697324, -0.004478, -0.899764
23.882263, 25697324, -0.001421, -0.899764
23.913561, 25697324, 0.003649, -0.899764
23.947436, 25697324, 0.005308, -0.899764
23.981587, 25697324, 0.004596, -0.899764
24.012842, 25697324, 0.000152, -0.899764
24.046490, 25697324, -0.004056, -0.899764
24.081847, 25697324, 0.001583, -0.899764
24.113092, 25697324, 0.002695, -0.899764
24.146610, 25697324, 0.000296, -0.899764
24.182618, 25697324, 0.003109, -0.899764
24.213015, 25697324, 0.000224, -0.899764
24.247529, 25697324, -0.007168, -0.899764
24.283177, 25697324, -0.001068, -0.899764
24.312516, 25697324, 0.001645, -0.899764
24.347514, 25697324, -0.000187, -0.899764
24.381397, 25697324, -0.005083, -0.899764
24.413190, 25697324, 0.000745, -0.899764
24.446707, 25697324, 0.003330, -0.899764
24.480540, 25697324, -0.001719, -0.899764
24.512670, 25697324, 0.003654, -0.899764
24.546354, 25697324, 0.004859, -0.899764
24.581970, 25697324, -0.000781, -0.899764
24.612803, 25697324, 0.009295, -0.899764
24.646694, 25697324, -0.006331, -0.899764
24.680408, 25697324, 0.003388, -0.899764
24.713087, 25697324, 0.002451, -0.899764
24.747251, 25697324, -0.002294, -0.899764
24.781717, 25697324, 0.001685, -0.899764
24.815888, 25697324, 0.000206, -0.899764
24.846172, 25697324, -0.005063, -0.899764
24.882087, 25697324, -0.002458, -0.899764
24.912899, 25697324, 0.001741, -0.899764
24.945961, 25697324, 0.003180, -0.899764
24.981586, 25697324, 0.002486, -0.899764
25.012806, 25697324, -0.008968, -0.899764
25.046669, 25697324, -0.004215, -0.899764
25.079928, 25697324, -0.003108, -0.899764
25.112766, 25697324, 0.003402, -0.899764
25.146654, 25697324, -0.006605, -0.899764
25.180309, 25697324, -0.004636, -0.899764
25.212561, 25697324, 0.005569, -0.899764
25.247347, 25697324, -0.002474, -0.899764
25.282036, 25697324, -0.003481, -0.899764
25.312877, 25697324, 0.006652, -0.899764
25.347817, 25697324, 0.003122, -0.899764
25.382062, 25697324, -0.003700, -0.899764
25.413118, 25697324, 0.003683, -0.899764
25.446582, 25697324, -0.002683, -0.899764
25.480999, 25697324, 0.001478, -0.899764
25.512492, 25697324, -0.002640, -0.899764
25.548095, 25697324, 0.003467, -0.899764
25.581039, 25697324, -0.003427, -0.899764
25.612828, 25697324, -0.003074, -0.899764
25.647890, 25697324, 0.008655, -0.899764
25.680974, 25697324, -0.006870, -0.899764
25.712807, 25697324, 0.000138, -0.899764
25.746571, 25697324, -0.001189, -0.899764
25.782939, 25697324, 0.004543, -0.899764
25.815470, 25697324, 0.001790, -0.899764
25.846143, 25697324, 0.004374, -0.899764
25.880424, 25697324, 0.000273, -0.899764
25.912690, 25697324, -0.004625, -0.899764
25.946341, 25697324, 0.004280, -0.899764
25.982661, 25697324, 0.005425, -0.899764
26.012756, 25697324, -0.001940, -0.899764
26.046115, 25697324, 0.000694, -0.899764
26.080974, 25697324, 0.004020, -0.899764
26.113317, 25697324, 0.006934, -0.899764
26.146576, 25697324, -0.004869, -0.899764
26.184534, 25697324, -0.002576, -0.899764
26.212661, 25697324, -0.002806, -0.899764
26.246183, 25697324, 0.002969, -0.899764
26.280528, 25697324, -0.003325, -0.899764
